url_path,views_total,views_unique
/cicsdev/cics-java-osgi-mq-jms/tree/main,8,3
/cicsdev/cics-java-osgi-mq-jms/tree/main/sample/jms,8,2
/cicsdev/cics-java-osgi-mq-jms/blob/main/sample/jms/QAdd.java,5,2
/cicsdev/cics-java-osgi-mq-jms/blob/main/.bindings,2,2
/cicsdev/cics-java-osgi-mq-jms,2,1
/cicsdev/cics-java-osgi-mq-jms/blob/e5d4ffa1b53a86283779e8356c2359b730a3f1ba/sample/jms/QAddBundleActivator.java,1,1
/cicsdev/cics-java-osgi-mq-jms/blob/main/MAINTAINERS.md,1,1
/cicsdev/cics-java-osgi-mq-jms/blob/main/README.md,1,1
/cicsdev/cics-java-osgi-mq-jms/blob/main/sample/jms/QAddBundleActivator.java,1,1
/cicsdev/cics-java-osgi-mq-jms/issues,1,1
